sweep, beta, subsystem_id, M, E/J
0, 0.500000, 8810, -1.000000, -3200.000000
1, 0.500000, 8810, -0.980000, -3080.000000
2, 0.500000, 8810, -0.941250, -2880.000000
3, 0.500000, 8810, -0.928750, -2832.000000
4, 0.500000, 8810, -0.918750, -2776.000000
5, 0.500000, 8810, -0.907500, -2756.000000
6, 0.500000, 8810, -0.906250, -2748.000000
7, 0.500000, 8810, -0.925000, -2804.000000
8, 0.500000, 8810, -0.938750, -2884.000000
9, 0.500000, 8810, -0.940000, -2908.000000
10, 0.500000, 8810, -0.908750, -2752.000000
11, 0.500000, 8810, -0.933750, -2884.000000
12, 0.500000, 8810, -0.911250, -2788.000000
13, 0.500000, 8810, -0.906250, -2736.000000
14, 0.500000, 8810, -0.932500, -2848.000000
15, 0.500000, 8810, -0.917500, -2808.000000
16, 0.500000, 8810, -0.913750, -2776.000000
17, 0.500000, 8810, -0.928750, -2836.000000
18, 0.500000, 8810, -0.921250, -2836.000000
19, 0.500000, 8810, -0.928750, -2836.000000
20, 0.500000, 8810, -0.943750, -2892.000000
21, 0.500000, 8810, -0.943750, -2896.000000
22, 0.500000, 8810, -0.925000, -2808.000000
23, 0.500000, 8810, -0.927500, -2836.000000
24, 0.500000, 8810, -0.918750, -2812.000000
25, 0.500000, 8810, -0.936250, -2884.000000
26, 0.500000, 8810, -0.927500, -2828.000000
27, 0.500000, 8810, -0.928750, -2856.000000
28, 0.500000, 8810, -0.912500, -2804.000000
29, 0.500000, 8810, -0.931250, -2844.000000
30, 0.500000, 8810, -0.935000, -2868.000000
31, 0.500000, 8810, -0.903750, -2792.000000
32, 0.500000, 8810, -0.882500, -2740.000000
33, 0.500000, 8810, -0.893750, -2800.000000
34, 0.500000, 8810, -0.888750, -2756.000000
35, 0.500000, 8810, -0.880000, -2700.000000
36, 0.500000, 8810, -0.880000, -2676.000000
37, 0.500000, 8810, -0.891250, -2696.000000
38, 0.500000, 8810, -0.892500, -2720.000000
39, 0.500000, 8810, -0.910000, -2780.000000
40, 0.500000, 8810, -0.920000, -2796.000000
41, 0.500000, 8810, -0.908750, -2744.000000
42, 0.500000, 8810, -0.922500, -2828.000000
43, 0.500000, 8810, -0.908750, -2760.000000
44, 0.500000, 8810, -0.908750, -2768.000000
45, 0.500000, 8810, -0.906250, -2744.000000
46, 0.500000, 8810, -0.903750, -2724.000000
47, 0.500000, 8810, -0.918750, -2788.000000
48, 0.500000, 8810, -0.910000, -2744.000000
49, 0.500000, 8810, -0.916250, -2828.000000
50, 0.500000, 8810, -0.916250, -2800.000000
