sweep, beta, subsystem_id, M, E/J
0, 0.500000, 4684, -1.000000, -3200.000000
1, 0.500000, 4684, -0.962500, -2988.000000
2, 0.500000, 4684, -0.953750, -2956.000000
3, 0.500000, 4684, -0.927500, -2848.000000
4, 0.500000, 4684, -0.925000, -2844.000000
5, 0.500000, 4684, -0.923750, -2832.000000
6, 0.500000, 4684, -0.917500, -2804.000000
7, 0.500000, 4684, -0.897500, -2740.000000
8, 0.500000, 4684, -0.906250, -2776.000000
9, 0.500000, 4684, -0.893750, -2724.000000
10, 0.500000, 4684, -0.878750, -2660.000000
11, 0.500000, 4684, -0.895000, -2740.000000
12, 0.500000, 4684, -0.902500, -2748.000000
13, 0.500000, 4684, -0.913750, -2748.000000
14, 0.500000, 4684, -0.930000, -2856.000000
15, 0.500000, 4684, -0.921250, -2828.000000
16, 0.500000, 4684, -0.931250, -2852.000000
17, 0.500000, 4684, -0.910000, -2748.000000
18, 0.500000, 4684, -0.927500, -2812.000000
19, 0.500000, 4684, -0.938750, -2872.000000
20, 0.500000, 4684, -0.923750, -2844.000000
21, 0.500000, 4684, -0.940000, -2888.000000
22, 0.500000, 4684, -0.941250, -2868.000000
23, 0.500000, 4684, -0.942500, -2900.000000
24, 0.500000, 4684, -0.928750, -2872.000000
25, 0.500000, 4684, -0.941250, -2948.000000
26, 0.500000, 4684, -0.920000, -2820.000000
27, 0.500000, 4684, -0.923750, -2828.000000
28, 0.500000, 4684, -0.907500, -2784.000000
29, 0.500000, 4684, -0.921250, -2812.000000
30, 0.500000, 4684, -0.917500, -2748.000000
31, 0.500000, 4684, -0.911250, -2744.000000
32, 0.500000, 4684, -0.901250, -2740.000000
33, 0.500000, 4684, -0.898750, -2724.000000
34, 0.500000, 4684, -0.902500, -2740.000000
35, 0.500000, 4684, -0.917500, -2816.000000
36, 0.500000, 4684, -0.908750, -2800.000000
37, 0.500000, 4684, -0.906250, -2776.000000
38, 0.500000, 4684, -0.906250, -2768.000000
39, 0.500000, 4684, -0.908750, -2796.000000
40, 0.500000, 4684, -0.895000, -2704.000000
41, 0.500000, 4684, -0.897500, -2768.000000
42, 0.500000, 4684, -0.881250, -2696.000000
43, 0.500000, 4684, -0.886250, -2664.000000
44, 0.500000, 4684, -0.897500, -2756.000000
45, 0.500000, 4684, -0.908750, -2824.000000
46, 0.500000, 4684, -0.911250, -2804.000000
47, 0.500000, 4684, -0.917500, -2816.000000
48, 0.500000, 4684, -0.925000, -2848.000000
49, 0.500000, 4684, -0.918750, -2796.000000
50, 0.500000, 4684, -0.903750, -2720.000000
