sweep, beta, subsystem_id, M, E/J
0, 0.500000, 1993, -1.000000, -3200.000000
1, 0.500000, 1993, -0.973750, -3040.000000
2, 0.500000, 1993, -0.945000, -2900.000000
3, 0.500000, 1993, -0.935000, -2868.000000
4, 0.500000, 1993, -0.932500, -2840.000000
5, 0.500000, 1993, -0.927500, -2848.000000
6, 0.500000, 1993, -0.942500, -2908.000000
7, 0.500000, 1993, -0.930000, -2848.000000
8, 0.500000, 1993, -0.917500, -2784.000000
9, 0.500000, 1993, -0.932500, -2848.000000
10, 0.500000, 1993, -0.936250, -2884.000000
11, 0.500000, 1993, -0.927500, -2868.000000
12, 0.500000, 1993, -0.923750, -2848.000000
13, 0.500000, 1993, -0.912500, -2768.000000
14, 0.500000, 1993, -0.900000, -2764.000000
15, 0.500000, 1993, -0.893750, -2752.000000
16, 0.500000, 1993, -0.872500, -2684.000000
17, 0.500000, 1993, -0.873750, -2688.000000
18, 0.500000, 1993, -0.865000, -2680.000000
19, 0.500000, 1993, -0.866250, -2692.000000
20, 0.500000, 1993, -0.891250, -2772.000000
21, 0.500000, 1993, -0.912500, -2832.000000
22, 0.500000, 1993, -0.910000, -2820.000000
23, 0.500000, 1993, -0.910000, -2776.000000
24, 0.500000, 1993, -0.918750, -2792.000000
25, 0.500000, 1993, -0.913750, -2776.000000
26, 0.500000, 1993, -0.907500, -2808.000000
27, 0.500000, 1993, -0.917500, -2792.000000
28, 0.500000, 1993, -0.913750, -2772.000000
29, 0.500000, 1993, -0.916250, -2812.000000
30, 0.500000, 1993, -0.897500, -2728.000000
31, 0.500000, 1993, -0.907500, -2760.000000
32, 0.500000, 1993, -0.906250, -2736.000000
33, 0.500000, 1993, -0.918750, -2820.000000
34, 0.500000, 1993, -0.920000, -2768.000000
35, 0.500000, 1993, -0.940000, -2880.000000
36, 0.500000, 1993, -0.918750, -2768.000000
37, 0.500000, 1993, -0.903750, -2788.000000
38, 0.500000, 1993, -0.928750, -2876.000000
39, 0.500000, 1993, -0.902500, -2772.000000
40, 0.500000, 1993, -0.922500, -2792.000000
41, 0.500000, 1993, -0.926250, -2800.000000
42, 0.500000, 1993, -0.938750, -2880.000000
43, 0.500000, 1993, -0.922500, -2816.000000
44, 0.500000, 1993, -0.915000, -2788.000000
45, 0.500000, 1993, -0.921250, -2820.000000
46, 0.500000, 1993, -0.918750, -2812.000000
47, 0.500000, 1993, -0.940000, -2888.000000
48, 0.500000, 1993, -0.940000, -2880.000000
49, 0.500000, 1993, -0.945000, -2896.000000
50, 0.500000, 1993, -0.910000, -2760.000000
